1DQL1LHOWDJ517215,2021/1/26,2021/2/3,47109,64.23,0,fix broken tow hooks; replace water pump; ,user12,77,
1DQL1LHOWDJ517215,2021/4/4,2021/4/9,264799,38.54,0,adjust running boards; ,user13,175,
1DQL1LHOWDJ517215,2021/5/20,2021/6/1,720210,12.85,0,install roof spoiler; change steering rack; ,user15,124,
1DQL1LHOWDJ517215,2021/7/28,2021/7/30,1266546,25.69,0,repair seatbelt force limiters; reduce carbon footprint; ,user29,14,
1DQL1LHOWDJ517215,2021/8/1,2021/8/4,1271662,25.69,0,install intelligent alternator; replace fuel filter; ,user12,160,
1EF7NFU0EUT973245,2020/11/13,2020/12/9,73094,372.7,0,replace radiator core & ac condenser; replace radiator hoses; ,user17,124,
1EF7NFU0EUT973245,2020/12/13,2021/2/1,109188,807.51,0,fix steering damper; change oil filter; ,user12,151,
1EF7NFU0EUT973245,2021/2/8,2021/2/11,179889,62.12,0,improve engine performance; upgrade navigation system; ,user13,122,
1EF7NFU0EUT973245,2021/2/18,2021/3/7,259068,248.46,0,upgrade navigation system; replace radiator hoses; ,user17,70,
1EF7NFU0EUT973245,2021/3/21,2021/3/28,348692,31.06,0,fix rear defroster; ,user30,164,
1EF7NFU0EUT973245,2021/4/11,2021/4/17,436154,186.35,0,fix rear hvac; fix rear defroster; ,user12,19,
1EF7NFU0EUT973245,2021/4/19,2021/4/30,459703,186.35,0,adjust turn signals; refurbish power steering; ,user33,168,
1EF7NFU0EUT973245,2021/5/22,2021/9/8,523678,2702.04,0,fix nvh dampening system; ,user13,63,
1FU8E0GMYMW270793,2020/5/9,2020/5/10,61043,26.54,0,configure audio remote control; adjust ignition timing; ,user12,125,
1FU8E0GMYMW270793,2020/7/28,2020/9/5,785070,345.08,0,fix sunroof; adjust regenerative braking; ,user13,175,
1FU8E0GMYMW270793,2020/9/7,2020/9/21,798566,318.54,0,add knee airbags; replace brake pedal spring; ,roland,91,
1FU8E0GMYMW270793,2020/10/13,2020/10/21,965804,238.9,0,install dusk-sensing headlights; adjust regenerative braking; ,user30,74,
1FU8E0GMYMW270793,2020/10/23,2020/11/8,970370,212.36,0,change oil filter; replace liftgate window; ,user17,97,
1FU8E0GMYMW270793,2020/11/16,2020/12/11,978184,132.72,0,install anti-theft alarm; change brake linings; ,user33,125,
1FU8E0GMYMW270793,2021/2/22,2021/8/9,1619087,2681.03,0,fix a-pillar; adjust block heater; ,user15,39,
1NGZ4FLKC0Y272420,2021/6/8,2021/6/9,72873,11.36,0,check drive axle boots; adjust retractable mirrors; ,roland,7,
1NGZ4FLKC0Y272420,2021/6/15,2021/6/19,76596,45.42,0,replace ace filter; replace stabilizer bar; ,user12,132,
1NGZ4FLKC0Y272420,2021/6/25,2021/7/5,119666,22.71,0,reduce carbon footprint; install turbocharger; ,user13,35,
1NGZ4FLKC0Y272420,2021/7/16,2021/7/20,143465,11.36,0,prevent fuel pump shutoff; repair direct injection system; ,user12,106,
1NGZ4FLKC0Y272420,2021/7/25,2021/7/27,202774,11.36,0,fix external temperature display; install curtain airbags; ,user17,125,
1NGZ4FLKC0Y272420,2021/8/4,2021/8/11,250390,22.71,0,install active pedestrian protection system; attach spoiler; ,user17,148,
1NGZ4FLKC0Y272420,2021/8/16,2021/8/27,309380,79.49,0,improve cylinder configuration; ,user15,62,
1XHDZEREQ7I052484,2021/4/22,2021/9/22,6363,5458.27,0,change suspension fluid; ,roland,76,
20DS0RGMDXW132327,2021/7/7,2021/7/8,208311,36.02,0,adjust seat belts tension; ,user17,96,
20DS0RGMDXW132327,2021/7/19,2021/7/29,303681,18.01,0,add heated windshield; ,roland,87,
20DS0RGMDXW132327,2021/8/21,2021/9/20,346199,396.22,0,adjust accelerator pedal linkage; fix ventilated seats; ,user13,44,
21SSFP0O1TZ975822,2021/5/22,2021/5/23,57107,50.55,0,install optional equipment; add knee airbags; ,user30,92,
21SSFP0O1TZ975822,2021/5/28,2021/6/4,98291,126.37,0,adjust traction control system; improve cylinder configuration; ,user12,71,
21SSFP0O1TZ975822,2021/6/12,2021/6/16,130801,101.1,0,install on-board diagnosis system; ,user29,135,
21SSFP0O1TZ975822,2021/6/18,2021/7/5,146669,50.55,0,adjust seat belts tension; fix rear defroster; ,roland,8,
21SSFP0O1TZ975822,2021/7/18,2021/7/21,229387,50.55,0,change air conditioner refrigerant; replace catalytic converter; ,user12,188,
21SSFP0O1TZ975822,2021/7/22,2021/7/25,239563,25.27,0,replace diverter valve; install vanity mirrors; ,roland,192,
21SSFP0O1TZ975822,2021/7/26,2021/7/26,250119,25.27,0,change timing belt; repair seatbelt force limiters; ,user13,97,
21SSFP0O1TZ975822,2021/8/1,2021/9/10,318440,25.27,0,replace diverter valve; change speaker configuration; ,user29,158,
21SSFP0O1TZ975822,2021/9/21,2021/9/22,376830,50.55,0,fix broken tow hooks; ,user17,176,
222BHPCRR2U716446,2021/1/5,2021/2/12,187968,772.04,0,replace fuel filter; refurbish power steering; ,user30,188,
222BHPCRR2U716446,2021/2/21,2021/2/22,200574,22.06,0,install active pedestrian protection system; install anti-theft alarm; ,user30,188,
222BHPCRR2U716446,2021/4/30,2021/6/24,386293,948.51,0,change speaker configuration; repair seatbelt force limiters; ,user12,41,
222BHPCRR2U716446,2021/7/30,2021/8/17,458445,374.99,0,fix ventilated seats; replace radiator hoses; ,user30,15,
23XU4U8IFDL261229,2021/3/11,2021/3/12,65930,18.12,0,fix ventilated seats; remove oversteer; ,user12,81,
23XU4U8IFDL261229,2021/3/26,2021/4/5,135300,199.33,0,replace steering column lock; fix solar sunroof; ,user30,41,
23XU4U8IFDL261229,2021/4/8,2021/4/19,169393,90.6,0,attach spoiler; fix ventilated seats; ,user12,152,
23XU4U8IFDL261229,2021/5/5,2021/5/26,234023,344.29,0,fix nvh dampening system; adjust retractable mirrors; ,user30,82,
23XU4U8IFDL261229,2021/6/11,2021/7/4,297905,362.42,0,repair cooled seats; ,user17,109,
23XU4U8IFDL261229,2021/7/31,2021/8/10,356221,108.72,0,fix cylinder head bolts; install active pedestrian protection system; ,user15,78,
23XU4U8IFDL261229,2021/9/14,2021/9/17,370976,36.24,0,fix rear hvac; adjust traction control system; ,user33,80,
26OCQWEQYJV636712,2021/6/23,2021/6/24,42254,25.73,0,fix broken tow hooks; refurbish power steering; ,user17,77,
26OCQWEQYJV636712,2021/7/6,2021/7/10,81002,102.94,0,install separate rear audio; remove oversteer; ,user30,63,
26OCQWEQYJV636712,2021/7/15,2021/8/23,93950,617.63,0,fix cylinder head bolts; configure audio remote control; ,user30,174,
26OCQWEQYJV636712,2021/9/2,2021/9/16,100839,128.67,0,upgrade navigation system; repair cooled seats; ,user15,55,
26OCQWEQYJV636712,2021/9/20,2021/9/26,114817,51.47,0,add knee airbags; attach seat extension; ,user13,93,
26RIMRHVSQK619881,2020/12/12,2020/12/26,97994,65.9,0,install anti-theft alarm; change purge valve; ,user29,84,
26RIMRHVSQK619881,2020/12/27,2020/12/30,99036,65.9,0,adjust retractable mirrors; replace crankcase ventilation filter; ,user17,31,
26RIMRHVSQK619881,2021/1/2,2021/1/22,104860,98.85,0,adjust retractable mirrors; adjust hybrid performance; ,user15,179,
26RIMRHVSQK619881,2021/3/5,2021/4/1,393766,395.41,0,replace brake pedal spring; adjust seat belts tension; ,roland,149,
26RIMRHVSQK619881,2021/4/18,2021/5/18,564054,395.41,0,install roof spoiler; change coolant; ,roland,37,
26RIMRHVSQK619881,2021/6/23,2021/7/1,785525,131.8,0,set up satellite radio; ,user17,104,
26RIMRHVSQK619881,2021/7/7,2021/7/19,821654,164.75,0,adjust ignition timing; configure universal remote control; ,user29,2,
26RIMRHVSQK619881,2021/7/31,2021/8/20,864245,32.95,0,change coolant; replace radiator hoses; ,user13,113,
26RIMRHVSQK619881,2021/8/31,2021/9/24,907075,214.18,0,replace tail lights; install on-board diagnosis system; ,user30,128,
280ECEXOEHP375800,2021/5/8,2021/7/5,5810,211.34,0,replace liftgate window; install anti-theft alarm; ,user12,82,
280ECEXOEHP375800,2021/7/7,2021/7/28,26724,169.07,0,adjust turn signals; ,roland,107,
280ECEXOEHP375800,2021/7/31,2021/8/4,43854,84.53,0,change oil filter; set up auto-delay headlights; ,user15,20,
280ECEXOEHP375800,2021/8/21,2021/8/27,158158,63.4,0,replace serpentine belt; improve engine performance; ,user12,47,
2GJ51MZ0A1N199895,2021/2/22,2021/2/24,28761,54.87,0,change suspension fluid; adjust hybrid performance; ,user12,135,
2GJ51MZ0A1N199895,2021/3/10,2021/3/23,194279,246.9,0,install anti-theft alarm; change purge valve; ,user13,82,
2GJ51MZ0A1N199895,2021/6/11,2021/6/23,1110095,54.87,0,replace radiator core & ac condenser; ,user13,153,
2GJ51MZ0A1N199895,2021/7/7,2021/7/17,1261293,27.43,0,reconfigure service reminder light; add knee airbags; ,user12,126,
2GJ51MZ0A1N199895,2021/7/30,2021/7/30,1341336,27.43,0,replace tail lights; ,user33,69,
2GJ51MZ0A1N199895,2021/7/31,2021/9/26,1348411,1344.22,0,fix nvh dampening system; attach spoiler; ,user13,162,
2H6ZZF8OOXC822443,2020/8/5,2020/9/25,472034,909.92,0,change pcv filter/pcv valve; ,user29,125,
2H6ZZF8OOXC822443,2020/11/17,2021/1/3,947457,478.91,0,repair direct injection system; install turbocharger; ,user17,179,
2H6ZZF8OOXC822443,2021/1/25,2021/6/10,1013067,5315.86,0,adjust turn signals; repair cooled seats; ,user12,127,
2JS82H11FSA911163,2021/4/29,2021/5/10,156810,297.32,0,fix external temperature display; set up auto-delay headlights; ,user29,63,
2JS82H11FSA911163,2021/5/23,2021/6/4,179010,42.47,0,install intelligent alternator; reduce carbon footprint; ,roland,182,
2JS82H11FSA911163,2021/6/8,2021/6/21,179772,552.17,0,adjust running boards; replace stabilizer bar; ,user13,148,
2JS82H11FSA911163,2021/7/2,2021/7/4,270710,84.95,0,adjust turn signals; make polarization coating; ,user12,177,
2JS82H11FSA911163,2021/7/14,2021/7/18,283305,42.47,0,change oil filter; configure audio remote control; ,user30,181,
2JS82H11FSA911163,2021/9/5,2021/9/14,408987,84.95,0,fix rear defroster; upgrade navigation system; ,user33,66,
2JS82H11FSA911163,2021/9/18,2021/9/18,412289,42.47,0,change purge valve; ,user13,193,
2NMR3SMFNAZ813043,2021/6/30,2021/7/9,146461,274.33,0,set up gyro sensor; ,user33,91,
2NMR3SMFNAZ813043,2021/7/17,2021/8/29,194614,1152.19,0,install curtain airbags; fix nvh dampening system; ,user15,124,
2UL7JBUREY0725461,2021/6/28,2021/7/2,193819,129.59,0,replace stabilizer bar; install dusk-sensing headlights; ,user30,189,
2UL7JBUREY0725461,2021/7/3,2021/7/4,199212,43.2,0,fix power activated release; install dusk-sensing headlights; ,roland,100,
2UL7JBUREY0725461,2021/7/6,2021/8/3,210660,734.33,0,repair cooled seats; fix solar sunroof; ,user17,195,
2UL7JBUREY0725461,2021/8/17,2021/8/20,345788,172.78,0,set up gyro sensor; install intelligent alternator; ,roland,26,
2UL7JBUREY0725461,2021/9/3,2021/9/12,374808,431.96,0,adjust accelerator pedal linkage; ,user13,43,
2UL7JBUREY0725461,2021/9/13,2021/9/26,377158,215.98,0,fix external temperature display; correct abs; ,user30,138,
2W7BN5RJGCI094698,2021/7/6,2021/8/4,81617,1663.44,0,adjust traction control system; ,user29,199,
2W7BN5RJGCI094698,2021/8/26,2021/8/30,108046,237.63,0,replace timing belt tensioner; repair direct injection system; ,user33,145,
2W7BN5RJGCI094698,2021/9/21,2021/9/22,312562,237.63,0,fix power activated release; reduce carbon footprint; ,user17,122,
2ZGQSMRVMSR266772,2021/7/1,2021/7/4,57081,47.04,0,change suspension fluid; ,user17,134,
2ZGQSMRVMSR266772,2021/7/8,2021/7/11,89132,11.76,0,set up auto-delay headlights; adjust seat belts tension; ,user15,118,
2ZGQSMRVMSR266772,2021/7/12,2021/7/19,96854,23.52,0,replace timing belt tensioner; reduce fuel consumption; ,user33,70,
2ZGQSMRVMSR266772,2021/8/8,2021/8/16,123868,105.83,0,change oil filter; replace tail lights; ,user13,47,
2ZGQSMRVMSR266772,2021/8/17,2021/8/28,134789,11.76,0,fix power activated release; install dusk-sensing headlights; ,user29,163,
2ZGQSMRVMSR266772,2021/9/3,2021/9/5,140972,11.76,0,reduce carbon footprint; repair cooled seats; ,roland,34,
2ZGQSMRVMSR266772,2021/9/25,2021/9/26,279931,11.76,0,replace liftgate window; repair seatbelt force limiters; ,user17,32,
36GPKZLLJM1116960,2020/5/16,2020/5/29,371260,337.24,0,adjust accelerator pedal linkage; adjust regenerative braking; ,user13,57,
36GPKZLLJM1116960,2020/6/20,2020/7/11,498830,1011.72,0,replace timing belt tensioner; install intelligent alternator; ,user29,154,
36GPKZLLJM1116960,2020/7/26,2020/8/18,558771,963.54,0,adjust reverse tilt mirrors; change steering rack; ,user30,57,
36GPKZLLJM1116960,2020/9/23,2020/10/15,750737,963.54,0,adjust climate control; set up auto-delay headlights; ,user29,83,
36GPKZLLJM1116960,2020/11/20,2021/1/4,913753,1927.08,0,fix sunroof; ,user29,52,
36GPKZLLJM1116960,2021/2/6,2021/4/22,995272,3661.45,0,set up satellite radio; fix solar sunroof; ,user13,130,
36GPKZLLJM1116960,2021/4/29,2021/5/10,1007036,240.88,0,improve engine performance; adjust adaptive cruise control; ,user13,10,
36GPKZLLJM1116960,2021/5/30,2021/6/15,1125682,529.95,0,replace brake pedal spring; ,roland,79,
36GPKZLLJM1116960,2021/8/23,2021/9/17,1280070,1059.89,0,add heated windshield; install curtain airbags; ,user15,39,
36HU6JXKV0B908236,2020/7/30,2020/8/17,94929,635.58,0,change air conditioner refrigerant; fix broken tow hooks; ,user13,132,
36HU6JXKV0B908236,2020/9/5,2020/11/4,277477,476.69,0,adjust hybrid performance; replace stabilizer bar; ,user33,80,
36HU6JXKV0B908236,2021/1/8,2021/1/10,499471,119.17,0,fix nvh dampening system; configure universal remote control; ,user17,61,
36HU6JXKV0B908236,2021/2/10,2021/2/13,827110,39.72,0,adjust block heater; replace tail lights; ,user29,159,
3856NH1QBEC536316,2020/3/16,2020/7/1,231571,893.1,0,install dusk-sensing headlights; make polarization coating; ,user17,97,
3856NH1QBEC536316,2020/7/30,2020/8/4,571851,19.85,0,install dusk-sensing headlights; install roof spoiler; ,roland,197,
3856NH1QBEC536316,2020/8/26,2020/9/19,637483,59.54,0,adjust climate control; fix cylinder head bolts; ,user17,30,
3856NH1QBEC536316,2020/12/2,2021/1/13,1131833,59.54,0,fix cylinder head bolts; change wheel cylinders; ,user15,99,
3856NH1QBEC536316,2021/2/15,2021/4/11,1236375,19.85,0,check drive axle boots; ,user12,155,
3856NH1QBEC536316,2021/5/23,2021/6/7,1504499,238.16,0,replace timing belt tensioner; adjust climate control; ,user13,122,
3856NH1QBEC536316,2021/7/13,2021/8/16,1697779,476.32,0,fix air filter restriction indicator; replace crankcase ventilation filter; ,user33,133,
3A03KTHXJ6O098081,2021/6/15,2021/6/24,245987,134.76,0,repair direct injection system; improve cylinder configuration; ,user29,174,
3A03KTHXJ6O098081,2021/6/28,2021/6/30,293623,101.07,0,repair shiftable automatic transmission; repair seatbelt force limiters; ,user17,1,
3A03KTHXJ6O098081,2021/7/6,2021/7/19,310381,370.6,0,change purge valve; change suspension fluid; ,user33,160,
3A03KTHXJ6O098081,2021/7/26,2021/7/27,341860,67.38,0,replace brake pedal spring; ,user13,176,
3A03KTHXJ6O098081,2021/8/18,2021/8/24,394252,168.45,0,attach seat extension; ,user29,85,
3A03KTHXJ6O098081,2021/8/26,2021/8/28,404610,101.07,0,install dusk-sensing headlights; ,user17,197,
3A03KTHXJ6O098081,2021/9/1,2021/9/4,438350,101.07,0,configure audio remote control; install curtain airbags; ,user12,33,
3A03KTHXJ6O098081,2021/9/5,2021/9/8,449653,134.76,0,install on-board diagnosis system; ,user30,141,
3A03KTHXJ6O098081,2021/9/11,2021/9/18,483378,202.15,0,adjust block heater; ,user29,152,
3A3OOF2JN5W951740,2021/7/8,2021/8/9,85496,17.63,0,set up auto-delay headlights; adjust ignition timing; ,user17,197,
3A3OOF2JN5W951740,2021/8/21,2021/8/27,155109,70.52,0,reduce blind spot; fix rear hvac; ,user13,53,
3BZD4P4QMXX657876,2020/5/3,2020/11/5,255622,1431.14,0,install parking sensors; attach spoiler; ,roland,162,
3BZD4P4QMXX657876,2020/11/25,2020/12/9,441302,130.1,0,adjust retractable mirrors; upgrade navigation system; ,user13,85,
3BZD4P4QMXX657876,2020/12/29,2021/7/12,553030,3339.33,0,reconfigure service reminder light; fix external temperature display; ,user15,100,
3C8P2TNWAH7477883,2020/4/4,2020/5/16,182107,601.15,0,adjust ignition timing; set up gyro sensor; ,roland,144,
3C8P2TNWAH7477883,2020/7/19,2020/10/11,465736,2050.97,0,replace ace filter; make polarization coating; ,user15,76,
3C8P2TNWAH7477883,2021/1/27,2021/3/17,510540,1131.57,0,replace radiator hoses; replace water pump; ,user15,78,
3C8P2TNWAH7477883,2021/4/17,2021/7/23,635054,2333.86,0,fix air filter restriction indicator; ,user33,66,
3J73EOBU1AT381615,2021/9/2,2021/9/15,665851,859,0,adjust low fuel warning indicator; install on-board diagnosis system; ,user17,22,
3JLCARWCAYY553033,2021/6/23,2021/6/28,65532,22.64,0,replace timing belt tensioner; ,user30,84,
3JLCARWCAYY553033,2021/6/29,2021/7/12,72139,147.14,0,replace radiator hoses; adjust climate control; ,user17,67,
3JLCARWCAYY553033,2021/7/27,2021/7/30,156689,11.32,0,prevent fuel pump shutoff; change timing belt; ,user29,141,
3JLCARWCAYY553033,2021/8/16,2021/8/16,344156,11.32,0,adjust adaptive cruise control; install anti-theft alarm; ,user15,86,
3JLCARWCAYY553033,2021/8/21,2021/8/22,393205,22.64,0,adjust ignition timing; reduce blind spot; ,user30,149,
3JLCARWCAYY553033,2021/8/26,2021/9/1,406438,67.91,0,repair shiftable automatic transmission; add heated windshield; ,user15,138,
3JLCARWCAYY553033,2021/9/9,2021/9/12,438912,45.27,0,adjust running boards; change purge valve; ,user33,70,
3JLCARWCAYY553033,2021/9/19,2021/9/25,464989,79.23,0,replace catalytic converter; attach seat extension; ,user33,15,
3LSIXEX21UG135253,2020/9/1,2020/9/25,241650,459.94,0,repair shiftable automatic transmission; adjust retractable mirrors; ,user29,66,
3LSIXEX21UG135253,2020/9/27,2020/10/18,247943,306.62,0,change brake linings; attach seat extension; ,user17,106,
3LSIXEX21UG135253,2020/12/8,2021/1/2,587886,1328.7,0,adjust accelerator pedal linkage; configure audio remote control; ,roland,172,
